channel,counts,energy_keV
5486,1,0.0000
5487,1,0.0000
5488,2,0.0000
5489,2,0.0000
5490,2,0.0000
5491,2,0.0000
5492,2,0.0000
5493,2,0.0000
5494,2,0.0000
5495,2,0.0000
5496,0,0.0000
5497,0,0.0000
5498,0,0.0000
5499,0,0.0000
5500,0,0.0000
5501,0,0.0000
5502,0,0.0000
5503,0,0.0000
5504,0,0.0000
5505,0,0.0000
5506,0,0.0000
5507,0,0.0000
5508,0,0.0000
5509,0,0.0000
5510,0,0.0000
5511,0,0.0000
5512,2,0.0000
5513,2,0.0000
5514,2,0.0000
5515,2,0.0000
5516,2,0.0000
5517,2,0.0000
5518,2,0.0000
5519,2,0.0000
5520,1,0.0000
5521,1,0.0000
5522,1,0.0000
5523,1,0.0000
5524,1,0.0000
5525,1,0.0000
5526,1,0.0000
5527,1,0.0000
5528,0,0.0000
5529,0,0.0000
5530,0,0.0000
5531,0,0.0000
5532,0,0.0000
5533,0,0.0000
5534,0,0.0000
5535,0,0.0000
5536,1,0.0000
5537,1,0.0000
5538,1,0.0000
5539,1,0.0000
5540,1,0.0000
5541,1,0.0000
5542,1,0.0000
5543,1,0.0000
5544,3,0.0000
5545,3,0.0000
5546,3,0.0000
5547,3,0.0000
5548,3,0.0000
5549,3,0.0000
5550,3,0.0000
5551,3,0.0000
5552,0,0.0000
5553,0,0.0000
5554,0,0.0000
5555,0,0.0000
5556,0,0.0000
5557,0,0.0000
5558,0,0.0000
5559,0,0.0000
5560,2,0.0000
5561,2,0.0000
5562,2,0.0000
5563,2,0.0000
5564,2,0.0000
5565,2,0.0000
5566,2,0.0000
5567,2,0.0000
5568,2,0.0000
5569,2,0.0000
5570,2,0.0000
5571,2,0.0000
5572,2,0.0000
5573,2,0.0000
5574,2,0.0000
5575,2,0.0000
5576,0,0.0000
5577,0,0.0000
5578,0,0.0000
5579,0,0.0000
5580,0,0.0000
5581,0,0.0000
5582,0,0.0000
5583,0,0.0000
5584,2,0.0000
5585,2,0.0000
5586,2,0.0000
5587,2,0.0000
5588,2,0.0000
5589,2,0.0000
5590,2,0.0000
5591,2,0.0000
5592,3,0.0000
5593,3,0.0000
5594,3,0.0000
5595,3,0.0000
5596,3,0.0000
5597,3,0.0000
5598,3,0.0000
5599,3,0.0000
5600,1,0.0000
5601,1,0.0000
5602,1,0.0000
5603,1,0.0000
5604,1,0.0000
5605,1,0.0000
5606,1,0.0000
5607,1,0.0000
5608,1,0.0000
5609,1,0.0000
5610,1,0.0000
5611,1,0.0000
5612,1,0.0000
5613,1,0.0000
5614,1,0.0000
5615,1,0.0000
5616,2,0.0000
5617,2,0.0000
5618,2,0.0000
5619,2,0.0000
5620,2,0.0000
5621,2,0.0000
5622,2,0.0000
5623,2,0.0000
5624,1,0.0000
5625,1,0.0000
5626,1,0.0000
5627,1,0.0000
5628,1,0.0000
5629,1,0.0000
5630,1,0.0000
5631,1,0.0000
5632,0,0.0000
5633,0,0.0000
5634,0,0.0000
5635,0,0.0000
5636,0,0.0000
5637,0,0.0000
5638,0,0.0000
5639,0,0.0000
5640,1,0.0000
5641,1,0.0000
5642,1,0.0000
5643,1,0.0000
5644,1,0.0000
5645,1,0.0000
5646,1,0.0000
5647,1,0.0000
5648,2,0.0000
5649,2,0.0000
5650,2,0.0000
5651,2,0.0000
5652,2,0.0000
5653,2,0.0000
5654,2,0.0000
5655,2,0.0000
5656,0,0.0000
5657,0,0.0000
5658,0,0.0000
5659,0,0.0000
5660,0,0.0000
5661,0,0.0000
5662,0,0.0000
5663,0,0.0000
5664,1,0.0000
5665,1,0.0000
5666,1,0.0000
5667,1,0.0000
5668,1,0.0000
5669,1,0.0000
5670,1,0.0000
5671,1,0.0000
5672,1,0.0000
5673,1,0.0000
5674,1,0.0000
5675,1,0.0000
5676,1,0.0000
5677,1,0.0000
5678,1,0.0000
5679,1,0.0000
5680,1,0.0000
5681,1,0.0000
5682,1,0.0000
5683,1,0.0000
5684,1,0.0000
5685,1,0.0000
5686,1,0.0000
5687,1,0.0000
5688,1,0.0000
5689,1,0.0000
5690,1,0.0000
5691,1,0.0000
5692,1,0.0000
5693,1,0.0000
5694,1,0.0000
5695,1,0.0000
5696,1,0.0000
5697,1,0.0000
5698,1,0.0000
5699,1,0.0000
5700,1,0.0000
5701,1,0.0000
5702,1,0.0000
5703,1,0.0000
5704,0,0.0000
5705,0,0.0000
5706,0,0.0000
5707,0,0.0000
5708,0,0.0000
5709,0,0.0000
5710,0,0.0000
5711,0,0.0000
5712,1,0.0000
5713,1,0.0000
5714,1,0.0000
5715,1,0.0000
5716,1,0.0000
5717,1,0.0000
5718,1,0.0000
5719,1,0.0000
5720,3,0.0000
5721,3,0.0000
5722,3,0.0000
5723,3,0.0000
5724,3,0.0000
5725,3,0.0000
5726,3,0.0000
5727,3,0.0000
5728,0,0.0000
5729,0,0.0000
5730,0,0.0000
5731,0,0.0000
5732,0,0.0000
5733,0,0.0000
5734,0,0.0000
5735,0,0.0000
5736,0,0.0000
5737,0,0.0000
5738,0,0.0000
5739,0,0.0000
5740,0,0.0000
5741,0,0.0000
5742,0,0.0000
5743,0,0.0000
5744,2,0.0000
5745,2,0.0000
5746,2,0.0000
5747,2,0.0000
5748,2,0.0000
5749,2,0.0000
5750,2,0.0000
5751,2,0.0000
5752,1,0.0000
5753,1,0.0000
5754,1,0.0000
5755,1,0.0000
5756,1,0.0000
5757,1,0.0000
5758,1,0.0000
5759,1,0.0000
5760,0,0.0000
5761,0,0.0000
5762,0,0.0000
5763,0,0.0000
5764,0,0.0000
5765,0,0.0000
5766,0,0.0000
5767,0,0.0000
5768,0,0.0000
5769,0,0.0000
5770,0,0.0000
5771,0,0.0000
5772,0,0.0000
5773,0,0.0000
5774,0,0.0000
5775,0,0.0000
5776,1,0.0000
5777,1,0.0000
5778,1,0.0000
5779,1,0.0000
5780,1,0.0000
5781,1,0.0000
5782,1,0.0000
5783,1,0.0000
5784,2,0.0000
5785,2,0.0000
5786,2,0.0000
5787,2,0.0000
5788,2,0.0000
5789,2,0.0000
5790,2,0.0000
5791,2,0.0000
5792,0,0.0000
5793,0,0.0000
5794,0,0.0000
5795,0,0.0000
5796,0,0.0000
5797,0,0.0000
5798,0,0.0000
5799,0,0.0000
5800,0,0.0000
5801,0,0.0000
5802,0,0.0000
5803,0,0.0000
5804,0,0.0000
5805,0,0.0000
5806,0,0.0000
5807,0,0.0000
5808,0,0.0000
5809,0,0.0000
5810,0,0.0000
5811,0,0.0000
5812,0,0.0000
5813,0,0.0000
5814,0,0.0000
5815,0,0.0000
5816,2,0.0000
5817,2,0.0000
5818,2,0.0000
5819,2,0.0000
5820,2,0.0000
5821,2,0.0000
5822,2,0.0000
5823,2,0.0000
5824,1,0.0000
5825,1,0.0000
5826,1,0.0000
5827,1,0.0000
5828,1,0.0000
5829,1,0.0000
5830,1,0.0000
5831,1,0.0000
5832,5,0.0000
5833,5,0.0000
5834,5,0.0000
5835,5,0.0000
5836,5,0.0000
5837,5,0.0000
5838,5,0.0000
5839,5,0.0000
5840,1,0.0000
5841,1,0.0000
5842,1,0.0000
5843,1,0.0000
5844,1,0.0000
5845,1,0.0000
5846,1,0.0000
5847,1,0.0000
5848,0,0.0000
5849,0,0.0000
5850,0,0.0000
5851,0,0.0000
5852,0,0.0000
5853,0,0.0000
5854,0,0.0000
5855,0,0.0000
5856,2,0.0000
5857,2,0.0000
5858,2,0.0000
5859,2,0.0000
5860,2,0.0000
5861,2,0.0000
5862,2,0.0000
5863,2,0.0000
5864,1,0.0000
5865,1,0.0000
5866,1,0.0000
5867,1,0.0000
5868,1,0.0000
5869,1,0.0000
5870,1,0.0000
5871,1,0.0000
5872,0,0.0000
5873,0,0.0000
5874,0,0.0000
5875,0,0.0000
5876,0,0.0000
5877,0,0.0000
5878,0,0.0000
5879,0,0.0000
5880,2,0.0000
5881,2,0.0000
5882,2,0.0000
5883,2,0.0000
5884,2,0.0000
5885,2,0.0000
5886,2,0.0000
5887,2,0.0000
5888,1,0.0000
5889,1,0.0000
5890,1,0.0000
5891,1,0.0000
5892,1,0.0000
5893,1,0.0000
5894,1,0.0000
5895,1,0.0000
5896,0,0.0000
5897,0,0.0000
5898,0,0.0000
5899,0,0.0000
5900,0,0.0000
5901,0,0.0000
5902,0,0.0000
5903,0,0.0000
5904,1,0.0000
5905,1,0.0000
5906,1,0.0000
5907,1,0.0000
5908,1,0.0000
5909,1,0.0000
5910,1,0.0000
5911,1,0.0000
5912,0,0.0000
5913,0,0.0000
5914,0,0.0000
5915,0,0.0000
5916,0,0.0000
5917,0,0.0000
5918,0,0.0000
5919,0,0.0000
5920,1,0.0000
5921,1,0.0000
5922,1,0.0000
5923,1,0.0000
5924,1,0.0000
5925,1,0.0000
5926,1,0.0000
5927,1,0.0000
5928,1,0.0000
5929,1,0.0000
5930,1,0.0000
5931,1,0.0000
5932,1,0.0000
5933,1,0.0000
5934,1,0.0000
5935,1,0.0000
5936,1,0.0000
5937,1,0.0000
5938,1,0.0000
5939,1,0.0000
5940,1,0.0000
5941,1,0.0000
5942,1,0.0000
5943,1,0.0000
5944,2,0.0000
5945,2,0.0000
5946,2,0.0000
5947,2,0.0000
5948,2,0.0000
5949,2,0.0000
5950,2,0.0000
5951,2,0.0000
5952,0,0.0000
5953,0,0.0000
5954,0,0.0000
5955,0,0.0000
5956,0,0.0000
5957,0,0.0000
5958,0,0.0000
5959,0,0.0000
5960,3,0.0000
5961,3,0.0000
5962,3,0.0000
5963,3,0.0000
5964,3,0.0000
5965,3,0.0000
5966,3,0.0000
5967,3,0.0000
5968,1,0.0000
5969,1,0.0000
5970,1,0.0000
5971,1,0.0000
5972,1,0.0000
5973,1,0.0000
5974,1,0.0000
5975,1,0.0000
5976,1,0.0000
5977,1,0.0000
5978,1,0.0000
5979,1,0.0000
5980,1,0.0000
5981,1,0.0000
5982,1,0.0000
5983,1,0.0000
5984,1,0.0000
5985,1,0.0000
5986,1,0.0000
5987,1,0.0000
5988,1,0.0000
5989,1,0.0000
5990,1,0.0000
5991,1,0.0000
5992,3,0.0000
5993,3,0.0000
5994,3,0.0000
5995,3,0.0000
5996,3,0.0000
5997,3,0.0000
5998,3,0.0000
5999,3,0.0000
6000,2,0.0000
6001,2,0.0000
6002,2,0.0000
6003,2,0.0000
6004,2,0.0000
6005,2,0.0000
6006,2,0.0000
6007,2,0.0000
6008,4,0.0000
6009,4,0.0000
6010,4,0.0000
6011,4,0.0000
6012,4,0.0000
6013,4,0.0000
6014,4,0.0000
6015,4,0.0000
6016,0,0.0000
6017,0,0.0000
6018,0,0.0000
6019,0,0.0000
6020,0,0.0000
6021,0,0.0000
6022,0,0.0000
6023,0,0.0000
6024,1,0.0000
6025,1,0.0000
6026,1,0.0000
6027,1,0.0000
6028,1,0.0000
6029,1,0.0000
6030,1,0.0000
6031,1,0.0000
6032,0,0.0000
6033,0,0.0000
6034,0,0.0000
6035,0,0.0000
6036,0,0.0000
6037,0,0.0000
6038,0,0.0000
6039,0,0.0000
6040,2,0.0000
6041,2,0.0000
6042,2,0.0000
6043,2,0.0000
6044,2,0.0000
6045,2,0.0000
6046,2,0.0000
6047,2,0.0000
6048,1,0.0000
6049,1,0.0000
6050,1,0.0000
6051,1,0.0000
6052,1,0.0000
6053,1,0.0000
6054,1,0.0000
6055,1,0.0000
6056,0,0.0000
6057,0,0.0000
6058,0,0.0000
6059,0,0.0000
6060,0,0.0000
6061,0,0.0000
6062,0,0.0000
6063,0,0.0000
6064,0,0.0000
6065,0,0.0000
6066,0,0.0000
6067,0,0.0000
6068,0,0.0000
6069,0,0.0000
6070,0,0.0000
6071,0,0.0000
6072,0,0.0000
6073,0,0.0000
6074,0,0.0000
6075,0,0.0000
6076,0,0.0000
6077,0,0.0000
6078,0,0.0000
6079,0,0.0000
6080,0,0.0000
6081,0,0.0000
6082,0,0.0000
6083,0,0.0000
6084,0,0.0000
6085,0,0.0000
6086,0,0.0000
6087,0,0.0000
6088,4,0.0000
6089,4,0.0000
6090,4,0.0000
6091,4,0.0000
6092,4,0.0000
6093,4,0.0000
6094,4,0.0000
6095,4,0.0000
6096,0,0.0000
6097,0,0.0000
6098,0,0.0000
6099,0,0.0000
6100,0,0.0000
6101,0,0.0000
6102,0,0.0000
6103,0,0.0000
6104,0,0.0000
6105,0,0.0000
6106,0,0.0000
6107,0,0.0000
6108,0,0.0000
6109,0,0.0000
6110,0,0.0000
6111,0,0.0000
6112,2,0.0000
6113,2,0.0000
6114,2,0.0000
6115,2,0.0000
6116,2,0.0000
6117,2,0.0000
6118,2,0.0000
6119,2,0.0000
6120,1,0.0000
6121,1,0.0000
6122,1,0.0000
6123,1,0.0000
6124,1,0.0000
6125,1,0.0000
6126,1,0.0000
6127,1,0.0000
6128,2,0.0000
6129,2,0.0000
6130,2,0.0000
6131,2,0.0000
6132,2,0.0000
6133,2,0.0000
6134,2,0.0000
6135,2,0.0000
6136,1,0.0000
6137,1,0.0000
6138,1,0.0000
6139,1,0.0000
6140,1,0.0000
6141,1,0.0000
6142,1,0.0000
6143,1,0.0000
6144,0,0.0000
6145,0,0.0000
6146,0,0.0000
6147,0,0.0000
6148,0,0.0000
6149,0,0.0000
6150,0,0.0000
6151,0,0.0000
6152,0,0.0000
6153,0,0.0000
6154,0,0.0000
6155,0,0.0000
6156,0,0.0000
6157,0,0.0000
6158,0,0.0000
6159,0,0.0000
6160,2,0.0000
6161,2,0.0000
6162,2,0.0000
6163,2,0.0000
6164,2,0.0000
6165,2,0.0000
6166,2,0.0000
6167,2,0.0000
6168,1,0.0000
6169,1,0.0000
6170,1,0.0000
6171,1,0.0000
6172,1,0.0000
6173,1,0.0000
6174,1,0.0000
6175,1,0.0000
6176,0,0.0000
6177,0,0.0000
6178,0,0.0000
6179,0,0.0000
6180,0,0.0000
6181,0,0.0000
6182,0,0.0000
6183,0,0.0000
6184,0,0.0000
6185,0,0.0000
6186,0,0.0000
6187,0,0.0000
6188,0,0.0000
6189,0,0.0000
6190,0,0.0000
6191,0,0.0000
6192,1,0.0000
6193,1,0.0000
6194,1,0.0000
6195,1,0.0000
6196,1,0.0000
6197,1,0.0000
6198,1,0.0000
6199,1,0.0000
6200,1,0.0000
6201,1,0.0000
6202,1,0.0000
6203,1,0.0000
6204,1,0.0000
6205,1,0.0000
6206,1,0.0000
6207,1,0.0000
6208,0,0.0000
6209,0,0.0000
6210,0,0.0000
6211,0,0.0000
6212,0,0.0000
6213,0,0.0000
6214,0,0.0000
6215,0,0.0000
6216,1,0.0000
6217,1,0.0000
6218,1,0.0000
6219,1,0.0000
6220,1,0.0000
6221,1,0.0000
6222,1,0.0000
6223,1,0.0000
6224,1,0.0000
6225,1,0.0000
6226,1,0.0000
6227,1,0.0000
6228,1,0.0000
6229,1,0.0000
6230,1,0.0000
6231,1,0.0000
6232,2,0.0000
6233,2,0.0000
6234,2,0.0000
6235,2,0.0000
6236,2,0.0000
6237,2,0.0000
6238,2,0.0000
6239,2,0.0000
6240,1,0.0000
6241,1,0.0000
6242,1,0.0000
6243,1,0.0000
6244,1,0.0000
6245,1,0.0000
6246,1,0.0000
6247,1,0.0000
6248,1,0.0000
6249,1,0.0000
6250,1,0.0000
6251,1,0.0000
6252,1,0.0000
6253,1,0.0000
6254,1,0.0000
6255,1,0.0000
6256,0,0.0000
6257,0,0.0000
6258,0,0.0000
6259,0,0.0000
6260,0,0.0000
6261,0,0.0000
6262,0,0.0000
6263,0,0.0000
6264,0,0.0000
6265,0,0.0000
6266,0,0.0000
6267,0,0.0000
6268,0,0.0000
6269,0,0.0000
6270,0,0.0000
6271,0,0.0000
6272,0,0.0000
6273,0,0.0000
6274,0,0.0000
6275,0,0.0000
6276,0,0.0000
6277,0,0.0000
6278,0,0.0000
6279,0,0.0000
6280,0,0.0000
6281,0,0.0000
6282,0,0.0000
6283,0,0.0000
6284,0,0.0000
6285,0,0.0000
6286,0,0.0000
6287,0,0.0000
6288,0,0.0000
6289,0,0.0000
6290,0,0.0000
6291,0,0.0000
6292,0,0.0000
6293,0,0.0000
6294,0,0.0000
6295,0,0.0000
6296,1,0.0000
6297,1,0.0000
6298,1,0.0000
6299,1,0.0000
6300,1,0.0000
6301,1,0.0000
6302,1,0.0000
6303,1,0.0000
6304,0,0.0000
6305,0,0.0000
6306,0,0.0000
6307,0,0.0000
6308,0,0.0000
6309,0,0.0000
6310,0,0.0000
6311,0,0.0000
6312,2,0.0000
6313,2,0.0000
6314,2,0.0000
6315,2,0.0000
6316,2,0.0000
6317,2,0.0000
6318,2,0.0000
6319,2,0.0000
6320,0,0.0000
6321,0,0.0000
6322,0,0.0000
6323,0,0.0000
6324,0,0.0000
6325,0,0.0000
6326,0,0.0000
6327,0,0.0000
6328,2,0.0000
6329,2,0.0000
6330,2,0.0000
6331,2,0.0000
6332,2,0.0000
6333,2,0.0000
6334,2,0.0000
6335,2,0.0000
6336,1,0.0000
6337,1,0.0000
6338,1,0.0000
6339,1,0.0000
6340,1,0.0000
6341,1,0.0000
6342,1,0.0000
6343,1,0.0000
6344,2,0.0000
6345,2,0.0000
6346,2,0.0000
6347,2,0.0000
6348,2,0.0000
6349,2,0.0000
6350,2,0.0000
6351,2,0.0000
6352,0,0.0000
6353,0,0.0000
6354,0,0.0000
6355,0,0.0000
6356,0,0.0000
6357,0,0.0000
6358,0,0.0000
6359,0,0.0000
6360,2,0.0000
6361,2,0.0000
6362,2,0.0000
6363,2,0.0000
6364,2,0.0000
6365,2,0.0000
6366,2,0.0000
6367,2,0.0000
6368,1,0.0000
6369,1,0.0000
6370,1,0.0000
6371,1,0.0000
6372,1,0.0000
6373,1,0.0000
6374,1,0.0000
6375,1,0.0000
6376,0,0.0000
6377,0,0.0000
6378,0,0.0000
6379,0,0.0000
6380,0,0.0000
6381,0,0.0000
6382,0,0.0000
6383,0,0.0000
6384,1,0.0000
6385,1,0.0000
6386,1,0.0000
6387,1,0.0000
6388,1,0.0000
6389,1,0.0000
6390,1,0.0000
6391,1,0.0000
6392,3,0.0000
6393,3,0.0000
6394,3,0.0000
6395,3,0.0000
6396,3,0.0000
6397,3,0.0000
6398,3,0.0000
6399,3,0.0000
6400,2,0.0000
6401,2,0.0000
6402,2,0.0000
6403,2,0.0000
6404,2,0.0000
6405,2,0.0000
6406,2,0.0000
6407,2,0.0000
6408,2,0.0000
6409,2,0.0000
6410,2,0.0000
6411,2,0.0000
6412,2,0.0000
6413,2,0.0000
6414,2,0.0000
6415,2,0.0000
6416,0,0.0000
6417,0,0.0000
6418,0,0.0000
6419,0,0.0000
6420,0,0.0000
6421,0,0.0000
6422,0,0.0000
6423,0,0.0000
6424,1,0.0000
6425,1,0.0000
6426,1,0.0000
6427,1,0.0000
6428,1,0.0000
6429,1,0.0000
6430,1,0.0000
6431,1,0.0000
6432,2,0.0000
6433,2,0.0000
6434,2,0.0000
6435,2,0.0000
6436,2,0.0000
6437,2,0.0000
6438,2,0.0000
6439,2,0.0000
6440,1,0.0000
6441,1,0.0000
6442,1,0.0000
6443,1,0.0000
6444,1,0.0000
6445,1,0.0000
6446,1,0.0000
6447,1,0.0000
6448,0,0.0000
6449,0,0.0000
6450,0,0.0000
6451,0,0.0000
6452,0,0.0000
6453,0,0.0000
6454,0,0.0000
6455,0,0.0000
6456,4,0.0000
6457,4,0.0000
6458,4,0.0000
6459,4,0.0000
6460,4,0.0000
6461,4,0.0000
6462,4,0.0000
6463,4,0.0000
6464,4,0.0000
6465,4,0.0000
6466,4,0.0000
6467,4,0.0000
6468,4,0.0000
6469,4,0.0000
6470,4,0.0000
6471,4,0.0000
6472,1,0.0000
6473,1,0.0000
6474,1,0.0000
6475,1,0.0000
6476,1,0.0000
6477,1,0.0000
6478,1,0.0000
6479,1,0.0000
6480,0,0.0000
6481,0,0.0000
6482,0,0.0000
6483,0,0.0000
6484,0,0.0000
6485,0,0.0000
6486,0,0.0000
6487,0,0.0000
6488,1,0.0000
6489,1,0.0000
6490,1,0.0000
6491,1,0.0000
6492,1,0.0000
6493,1,0.0000
6494,1,0.0000
6495,1,0.0000
6496,0,0.0000
6497,0,0.0000
6498,0,0.0000
6499,0,0.0000
6500,0,0.0000
6501,0,0.0000
6502,0,0.0000
6503,0,0.0000
6504,1,0.0000
6505,1,0.0000
6506,1,0.0000
6507,1,0.0000
6508,1,0.0000
6509,1,0.0000
6510,1,0.0000
6511,1,0.0000
6512,4,0.0000
6513,4,0.0000
6514,4,0.0000
6515,4,0.0000
6516,4,0.0000
6517,4,0.0000
6518,4,0.0000
6519,4,0.0000
6520,0,0.0000
6521,0,0.0000
6522,0,0.0000
6523,0,0.0000
6524,0,0.0000
6525,0,0.0000
6526,0,0.0000
6527,0,0.0000
6528,0,0.0000
6529,0,0.0000
6530,0,0.0000
6531,0,0.0000
6532,0,0.0000
6533,0,0.0000
6534,0,0.0000
6535,0,0.0000
6536,0,0.0000
6537,0,0.0000
6538,0,0.0000
6539,0,0.0000
6540,0,0.0000
6541,0,0.0000
6542,0,0.0000
6543,0,0.0000
6544,2,0.0000
6545,2,0.0000
6546,2,0.0000
6547,2,0.0000
6548,2,0.0000
6549,2,0.0000
6550,2,0.0000
6551,2,0.0000
6552,1,0.0000
6553,1,0.0000
6554,1,0.0000
6555,1,0.0000
6556,1,0.0000
6557,1,0.0000
6558,1,0.0000
6559,1,0.0000
6560,2,0.0000
6561,2,0.0000
6562,2,0.0000
6563,2,0.0000
6564,2,0.0000
6565,2,0.0000
6566,2,0.0000
6567,2,0.0000
6568,1,0.0000
6569,1,0.0000
6570,1,0.0000
6571,1,0.0000
6572,1,0.0000
6573,1,0.0000
6574,1,0.0000
6575,1,0.0000
6576,2,0.0000
6577,2,0.0000
6578,2,0.0000
6579,2,0.0000
6580,2,0.0000
6581,2,0.0000
6582,2,0.0000
6583,2,0.0000
6584,1,0.0000
6585,1,0.0000
6586,1,0.0000
6587,1,0.0000
6588,1,0.0000
6589,1,0.0000
6590,1,0.0000
6591,1,0.0000
6592,1,0.0000
6593,1,0.0000
6594,1,0.0000
6595,1,0.0000
6596,1,0.0000
6597,1,0.0000
6598,1,0.0000
6599,1,0.0000
6600,0,0.0000
6601,0,0.0000
6602,0,0.0000
6603,0,0.0000
6604,0,0.0000
6605,0,0.0000
6606,0,0.0000
6607,0,0.0000
6608,1,0.0000
6609,1,0.0000
6610,1,0.0000
6611,1,0.0000
6612,1,0.0000
6613,1,0.0000
6614,1,0.0000
6615,1,0.0000
6616,0,0.0000
6617,0,0.0000
6618,0,0.0000
6619,0,0.0000
6620,0,0.0000
6621,0,0.0000
6622,0,0.0000
6623,0,0.0000
6624,1,0.0000
6625,1,0.0000
6626,1,0.0000
6627,1,0.0000
6628,1,0.0000
6629,1,0.0000
6630,1,0.0000
6631,1,0.0000
6632,0,0.0000
6633,0,0.0000
6634,0,0.0000
6635,0,0.0000
6636,0,0.0000
6637,0,0.0000
6638,0,0.0000
6639,0,0.0000
6640,0,0.0000
6641,0,0.0000
6642,0,0.0000
6643,0,0.0000
6644,0,0.0000
6645,0,0.0000
6646,0,0.0000
6647,0,0.0000
6648,0,0.0000
6649,0,0.0000
6650,0,0.0000
6651,0,0.0000
6652,0,0.0000
6653,0,0.0000
6654,0,0.0000
6655,0,0.0000
6656,0,0.0000
6657,0,0.0000
6658,0,0.0000
6659,0,0.0000
6660,0,0.0000
6661,0,0.0000
6662,0,0.0000
6663,0,0.0000
6664,0,0.0000
6665,0,0.0000
6666,0,0.0000
6667,0,0.0000
6668,0,0.0000
6669,0,0.0000
6670,0,0.0000
6671,0,0.0000
6672,1,0.0000
6673,1,0.0000
6674,1,0.0000
6675,1,0.0000
6676,1,0.0000
6677,1,0.0000
6678,1,0.0000
6679,1,0.0000
6680,1,0.0000
6681,1,0.0000
6682,1,0.0000
6683,1,0.0000
6684,1,0.0000
6685,1,0.0000
6686,1,0.0000
6687,1,0.0000
6688,2,0.0000
6689,2,0.0000
6690,2,0.0000
6691,2,0.0000
6692,2,0.0000
6693,2,0.0000
6694,2,0.0000
6695,2,0.0000
6696,2,0.0000
6697,2,0.0000
6698,2,0.0000
6699,2,0.0000
6700,2,0.0000
6701,2,0.0000
6702,2,0.0000
6703,2,0.0000
6704,0,0.0000
6705,0,0.0000
6706,0,0.0000
6707,0,0.0000
6708,0,0.0000
6709,0,0.0000
6710,0,0.0000
6711,0,0.0000
6712,2,0.0000
6713,2,0.0000
6714,2,0.0000
6715,2,0.0000
6716,2,0.0000
6717,2,0.0000
6718,2,0.0000
6719,2,0.0000
6720,4,0.0000
6721,4,0.0000
6722,4,0.0000
6723,4,0.0000
6724,4,0.0000
6725,4,0.0000
6726,4,0.0000
6727,4,0.0000
6728,1,0.0000
6729,1,0.0000
6730,1,0.0000
6731,1,0.0000
6732,1,0.0000
6733,1,0.0000
6734,1,0.0000
6735,1,0.0000
6736,2,0.0000
6737,2,0.0000
6738,2,0.0000
6739,2,0.0000
6740,2,0.0000
6741,2,0.0000
6742,2,0.0000
6743,2,0.0000
6744,4,0.0000
6745,4,0.0000
6746,4,0.0000
6747,4,0.0000
6748,4,0.0000
6749,4,0.0000
6750,4,0.0000
6751,4,0.0000
6752,1,0.0000
6753,1,0.0000
6754,1,0.0000
6755,1,0.0000
6756,1,0.0000
6757,1,0.0000
6758,1,0.0000
6759,1,0.0000
6760,2,0.0000
6761,2,0.0000
6762,2,0.0000
6763,2,0.0000
6764,2,0.0000
6765,2,0.0000
6766,2,0.0000
6767,2,0.0000
6768,0,0.0000
6769,0,0.0000
6770,0,0.0000
6771,0,0.0000
6772,0,0.0000
6773,0,0.0000
6774,0,0.0000
6775,0,0.0000
6776,1,0.0000
6777,1,0.0000
6778,1,0.0000
6779,1,0.0000
6780,1,0.0000
6781,1,0.0000
6782,1,0.0000
6783,1,0.0000
6784,0,0.0000
6785,0,0.0000
6786,0,0.0000
6787,0,0.0000
6788,0,0.0000
6789,0,0.0000
6790,0,0.0000
6791,0,0.0000
6792,1,0.0000
6793,1,0.0000
6794,1,0.0000
6795,1,0.0000
6796,1,0.0000
6797,1,0.0000
6798,1,0.0000
6799,1,0.0000
6800,1,0.0000
6801,1,0.0000
6802,1,0.0000
6803,1,0.0000
6804,1,0.0000
6805,1,0.0000
6806,1,0.0000
6807,1,0.0000
6808,0,0.0000
6809,0,0.0000
6810,0,0.0000
6811,0,0.0000
6812,0,0.0000
6813,0,0.0000
6814,0,0.0000
6815,0,0.0000
6816,2,0.0000
6817,2,0.0000
6818,2,0.0000
6819,2,0.0000
6820,2,0.0000
6821,2,0.0000
6822,2,0.0000
6823,2,0.0000
6824,1,0.0000
6825,1,0.0000
6826,1,0.0000
6827,1,0.0000
6828,1,0.0000
6829,1,0.0000
6830,1,0.0000
6831,1,0.0000
6832,1,0.0000
6833,1,0.0000
6834,1,0.0000
6835,1,0.0000
6836,1,0.0000
6837,1,0.0000
6838,1,0.0000
6839,1,0.0000
6840,0,0.0000
6841,0,0.0000
6842,0,0.0000
6843,0,0.0000
6844,0,0.0000
6845,0,0.0000
6846,0,0.0000
6847,0,0.0000
6848,2,0.0000
6849,2,0.0000
6850,2,0.0000
6851,2,0.0000
6852,2,0.0000
6853,2,0.0000
6854,2,0.0000
6855,2,0.0000
6856,0,0.0000
6857,0,0.0000
6858,0,0.0000
6859,0,0.0000
6860,0,0.0000
6861,0,0.0000
6862,0,0.0000
6863,0,0.0000
6864,0,0.0000
6865,0,0.0000
6866,0,0.0000
6867,0,0.0000
6868,0,0.0000
6869,0,0.0000
6870,0,0.0000
6871,0,0.0000
6872,0,0.0000
6873,0,0.0000
6874,0,0.0000
6875,0,0.0000
6876,0,0.0000
6877,0,0.0000
6878,0,0.0000
6879,0,0.0000
6880,2,0.0000
6881,2,0.0000
6882,2,0.0000
6883,2,0.0000
